# timestamp tx ty tz qx qy qz qw
1777473694.240325 -0.530501 0.306404 0.186021 0.037313 0.011011 -0.028350 0.998841
1777473694.245075 -0.530501 0.306401 0.186021 0.037283 0.011037 -0.028333 0.998842
1777473694.246595 -0.530502 0.306412 0.186026 0.037298 0.011001 -0.028307 0.998843
1777473694.247914 -0.530503 0.306414 0.186025 0.037305 0.011014 -0.028323 0.998842
1777473694.248937 -0.530508 0.306427 0.186015 0.037218 0.010935 -0.028334 0.998846
1777473694.251564 -0.530507 0.306429 0.186021 0.037209 0.010990 -0.028304 0.998846
1777473694.251604 -0.530513 0.306433 0.186016 0.037172 0.011023 -0.028293 0.998847
1777473694.253088 -0.530510 0.306434 0.186017 0.037163 0.011006 -0.028291 0.998848
1777473694.254068 -0.530508 0.306437 0.186015 0.037175 0.010987 -0.028302 0.998847
1777473694.259405 -0.530507 0.306444 0.186014 0.037168 0.010988 -0.028319 0.998847
1777473694.260711 -0.530507 0.306449 0.186010 0.037131 0.011018 -0.028311 0.998849
1777473694.262249 -0.530504 0.306453 0.186012 0.037114 0.011001 -0.028305 0.998850
1777473694.263089 -0.530498 0.306452 0.186018 0.037146 0.011046 -0.028328 0.998847
1777473694.267617 -0.530461 0.306425 0.185978 0.037235 0.011063 -0.028315 0.998844
1777473694.270016 -0.530451 0.306431 0.185995 0.037373 0.010885 -0.028328 0.998840
1777473694.271515 -0.530456 0.306427 0.185993 0.037352 0.010915 -0.028343 0.998841
1777473694.273177 -0.530462 0.306434 0.186005 0.037457 0.010979 -0.028329 0.998836
1777473694.274488 -0.530462 0.306431 0.186008 0.037430 0.010974 -0.028331 0.998837
1777473694.275711 -0.530480 0.306415 0.185994 0.037358 0.011109 -0.028341 0.998838
1777473694.287528 -0.530477 0.306413 0.186003 0.037378 0.011067 -0.028348 0.998838
1777473694.287669 -0.530481 0.306407 0.186000 0.037400 0.011055 -0.028330 0.998838
1777473694.288666 -0.530484 0.306407 0.186004 0.037402 0.011073 -0.028366 0.998836
1777473694.289803 -0.530493 0.306405 0.186004 0.037396 0.011095 -0.028339 0.998837
1777473694.290604 -0.530493 0.306408 0.186008 0.037421 0.011094 -0.028328 0.998836
1777473694.291770 -0.530494 0.306403 0.186003 0.037363 0.011056 -0.028357 0.998838
1777473694.293028 -0.530495 0.306406 0.186011 0.037345 0.011079 -0.028335 0.998839
1777473694.295877 -0.530488 0.306413 0.186019 0.037407 0.011014 -0.028336 0.998838
1777473694.296913 -0.530490 0.306409 0.186025 0.037351 0.011004 -0.028334 0.998840
1777473694.298221 -0.530484 0.306422 0.186029 0.037398 0.011004 -0.028423 0.998836
1777473694.304466 -0.530483 0.306411 0.186033 0.037371 0.011024 -0.028376 0.998838
1777473694.306154 -0.530486 0.306409 0.186031 0.037346 0.011060 -0.028395 0.998838
